Sales_ID,Date_ID,Customer_ID,Product_ID,Store_ID,SoLuong,DonGiaBan,ThanhTien,GiaVon
373,20250420,CUST_249,FP3047,ST006,65,15000,977771.3023388393,10500
374,20250526,CUST_137,FP3043,ST024,528,13500,7127446.948870999,9000
375,20250416,CUST_017,FP3045,ST002,124,13500,1674402.430113908,8500
376,20250407,CUST_146,FP3022,ST009,32,18500,585247.6122242847,11500
377,20250418,CUST_113,FP3040,ST010,81,70500,5726863.82214059,41500
378,20250527,CUST_044,FP3003,ST027,196,20000,3925044.39732283,13500
379,20250322,CUST_255,FP3023,ST003,57,13500,774266.6834494825,8500
380,20250428,CUST_029,FP3017,ST005,65,49500,3214068.168640311,31000
381,20250213,CUST_266,FP3008,ST006,65,32500,2118504.4884008183,23000
382,20250127,CUST_213,FP3020,ST010,41,14500,588932.8044045288,10500
383,20250103,CUST_285,FP3027,ST006,98,17000,1662211.2139760267,11000
384,20250219,CUST_270,FP3022,ST005,97,18500,1801826.0945407804,11500
385,20250114,CUST_137,FP3049,ST008,251,22500,5652256.272712547,16000
386,20250111,CUST_074,FP3030,ST006,163,51500,8392537.011741703,35000
387,20250325,CUST_270,FP3004,ST026,501,17000,8512235.683488844,10000
388,20250415,CUST_115,FP3028,ST028,214,46000,9863082.246511977,33500
389,20250325,CUST_240,FP3010,ST010,122,30500,3716369.076069958,23000
390,20250119,CUST_077,FP3027,ST009,32,17000,537795.1031250184,11000
391,20250529,CUST_065,FP3028,ST006,33,46000,1499249.330252887,33500
392,20250306,CUST_143,FP3005,ST001,61,25000,1517179.5030283239,15500
393,20250506,CUST_052,FP3049,ST006,33,22500,733328.4767541295,16000
394,20250405,CUST_109,FP3020,ST003,115,14500,1663239.5422248144,10500
395,20250402,CUST_091,FP3016,ST024,352,6000,2111836.1329988143,4500
396,20250422,CUST_182,FP3028,ST007,49,46000,2243031.367139256,33500
397,20250617,CUST_195,FP3027,ST006,33,17000,554070.4046586757,11000
398,20250228,CUST_169,FP3001,ST006,33,11500,374812.33256322175,7000
399,20250131,CUST_193,FP3044,ST008,63,13500,847838.440906882,9000
400,20250609,CUST_057,FP3042,ST013,440,42500,18713781.299006086,29000
401,20250520,CUST_065,FP3034,ST004,52,12500,649814.9232123281,7500
402,20250610,CUST_052,FP3008,ST006,65,32500,2118504.4884008183,23000
403,20250128,CUST_045,FP3031,ST020,660,38500,25406561.350382917,24500
404,20250202,CUST_205,FP3046,ST003,115,12000,1376474.1039101912,7000
405,20250306,CUST_131,FP3001,ST008,126,11500,1444465.4919154288,7000
406,20250103,CUST_122,FP3039,ST017,188,10000,1883982.5344659062,6000
407,20250425,CUST_203,FP3016,ST028,214,6000,1286488.9886754754,4500
408,20250608,CUST_014,FP3029,ST006,163,29500,4807375.569832627,22000
409,20250618,CUST_300,FP3013,ST005,32,12500,405816.6879596352,8000
410,20250510,CUST_295,FP3047,ST022,292,15000,4376097.5475982195,10500
411,20250524,CUST_063,FP3041,ST002,124,50500,6263505.386722396,34000
412,20250323,CUST_216,FP3008,ST001,61,32500,1972333.353936821,23000
413,20250201,CUST_069,FP3049,ST005,65,22500,1460940.0766546868,16000
414,20250503,CUST_239,FP3049,ST021,315,22500,7090974.224910604,16000
415,20250328,CUST_158,FP3038,ST007,98,11500,1121515.683569628,7000
416,20250325,CUST_078,FP3017,ST006,98,49500,4839967.946577255,31000
417,20250617,CUST_159,FP3026,ST004,104,18000,1871466.978851505,11500
418,20250519,CUST_280,FP3034,ST010,81,12500,1015401.38690436,7500
419,20250525,CUST_253,FP3034,ST003,115,12500,1433827.191573116,7500
420,20250609,CUST_261,FP3017,ST001,61,49500,3004015.415996081,31000
421,20250315,CUST_170,FP3017,ST021,630,49500,31200286.589606658,31000
422,20250506,CUST_031,FP3017,ST002,124,49500,6139475.577084329,31000
423,20250320,CUST_140,FP3030,ST003,57,51500,2953684.0146406186,35000
424,20250119,CUST_027,FP3043,ST008,126,13500,1695676.881813764,9000
425,20250319,CUST_237,FP3049,ST011,387,22500,8702769.420750404,16000
426,20250618,CUST_275,FP3007,ST014,612,22000,13464527.267598651,17000
427,20250422,CUST_042,FP3041,ST007,146,50500,7387375.04612168,34000
428,20250518,CUST_140,FP3034,ST006,33,12500,407404.7093078497,7500
429,20250609,CUST_283,FP3044,ST004,52,13500,701800.1170693144,9000
430,20250325,CUST_012,FP3009,ST011,387,34000,13150851.569133943,21500
431,20250528,CUST_043,FP3042,ST007,49,42500,2072365.9370308344,29000
432,20250604,CUST_160,FP3014,ST016,473,8500,4022800.2574952138,5500
433,20250521,CUST_010,FP3041,ST008,63,50500,3171543.797466485,34000
434,20250531,CUST_013,FP3048,ST008,63,13000,816437.0171695901,8000
435,20250327,CUST_159,FP3032,ST002,83,27500,2273879.8433645666,17000
436,20250221,CUST_184,FP3033,ST001,243,28500,6918338.533809157,19000
437,20250118,CUST_268,FP3016,ST014,122,6000,734428.7600508354,4500
438,20250508,CUST_018,FP3006,ST009,32,19500,616882.6182904623,13000
439,20250127,CUST_029,FP3011,ST006,33,23500,765920.8534987575,17000
440,20250416,CUST_241,FP3027,ST007,49,17000,828946.3748123338,11000
441,20250203,CUST_054,FP3019,ST007,98,30500,2974454.639032492,21500
442,20250419,CUST_028,FP3029,ST009,32,29500,933232.6789522378,22000
443,20250211,CUST_167,FP3012,ST008,126,23000,2888930.9838308576,14000
444,20250612,CUST_196,FP3034,ST004,104,12500,1299629.8464246562,7500
445,20250214,CUST_259,FP3033,ST010,41,28500,1157557.5810709705,19000
446,20250620,CUST_061,FP3022,ST003,57,18500,1061032.1217641057,11500
447,20250211,CUST_179,FP3029,ST009,32,29500,933232.6789522378,22000
448,20250601,CUST_066,FP3020,ST001,121,14500,1759928.2235128556,10500
449,20250502,CUST_021,FP3012,ST003,57,23000,1319121.0162472667,14000
450,20250604,CUST_097,FP3018,ST003,57,42500,2437506.225674297,25500
451,20250125,CUST_238,FP3036,ST013,220,10000,2201621.329294834,7500
452,20250329,CUST_149,FP3031,ST006,65,38500,2509613.009336354,24500
453,20250623,CUST_049,FP3047,ST002,41,15000,620149.0481903363,10500
454,20250227,CUST_022,FP3008,ST005,162,32500,5275616.943475258,23000
455,20250608,CUST_224,FP3045,ST008,188,13500,2543515.3227206464,8500
456,20250103,CUST_049,FP3047,ST007,49,15000,731423.2718932357,10500
457,20250619,CUST_052,FP3013,ST004,104,12500,1299629.8464246562,8000
458,20250111,CUST_001,FP3036,ST026,167,10000,1669065.82029193,7500
459,20250227,CUST_067,FP3035,ST009,63,6500,411255.07886030816,5000
460,20250517,CUST_099,FP3008,ST009,32,32500,1028137.6971507705,23000
461,20250527,CUST_140,FP3021,ST010,41,16000,649856.8876187904,10500
462,20250227,CUST_276,FP3045,ST015,1043,13500,14081168.038484178,8500
463,20250324,CUST_163,FP3024,ST009,95,17000,1613385.3093750551,12500
464,20250423,CUST_220,FP3044,ST030,204,13500,2758433.4502295414,9000
465,20250623,CUST_107,FP3044,ST008,126,13500,1695676.881813764,9000
466,20250406,CUST_134,FP3020,ST006,65,14500,945178.9255942113,10500
467,20250401,CUST_156,FP3042,ST002,41,42500,1757088.9698726195,29000
468,20250529,CUST_208,FP3017,ST016,237,49500,11713447.808589004,31000
469,20250421,CUST_064,FP3025,ST026,668,18000,12017273.906101895,12500
470,20250621,CUST_290,FP3050,ST003,172,16500,2838977.8393147695,10000
471,20250506,CUST_151,FP3029,ST020,132,29500,3893473.0381106287,22000
472,20250121,CUST_118,FP3019,ST006,33,30500,994067.4907111533,21500
473,20250213,CUST_003,FP3004,ST006,98,17000,1662211.2139760267,10000
474,20250415,CUST_267,FP3028,ST014,122,46000,5630620.493723072,33500
475,20250223,CUST_006,FP3031,ST001,121,38500,4672912.869327238,24500
476,20250215,CUST_278,FP3027,ST001,303,17000,5158410.310296301,11000
477,20250108,CUST_270,FP3048,ST003,115,13000,1491180.2792360405,8000
478,20250628,CUST_171,FP3015,ST021,473,5500,2600023.8824672215,4000
479,20250521,CUST_219,FP3034,ST010,41,12500,507700.69345218,7500
480,20250425,CUST_207,FP3047,ST006,65,15000,977771.3023388393,10500
481,20250408,CUST_294,FP3016,ST003,115,6000,688237.0519550956,4500
482,20250412,CUST_127,FP3015,ST002,41,5500,227387.98433645663,4000
483,20250224,CUST_020,FP3026,ST006,33,18000,586662.7814033036,11500
484,20250419,CUST_227,FP3020,ST010,81,14500,1177865.6088090576,10500
485,20250507,CUST_073,FP3039,ST020,132,10000,1319821.3688510605,6000
486,20250504,CUST_218,FP3035,ST002,83,6500,537462.5084316247,5000
487,20250625,CUST_079,FP3012,ST003,57,23000,1319121.0162472667,14000
488,20250213,CUST_125,FP3045,ST006,65,13500,879994.1721049554,8500
489,20250131,CUST_016,FP3005,ST008,126,25000,3140142.3737291927,15500
490,20250505,CUST_029,FP3032,ST005,97,27500,2678390.1405335926,17000
491,20250329,CUST_063,FP3012,ST003,57,23000,1319121.0162472667,14000
492,20250521,CUST_141,FP3029,ST024,880,29500,25957985.801443763,22000
493,20250223,CUST_209,FP3027,ST010,41,17000,690472.9430949648,11000
494,20250424,CUST_221,FP3009,ST022,146,34000,4959577.220611316,21500
495,20250321,CUST_270,FP3032,ST003,57,27500,1577209.9107304276,17000
496,20250506,CUST_016,FP3019,ST004,52,30500,1585548.4126380805,21500
497,20250624,CUST_187,FP3031,ST001,121,38500,4672912.869327238,24500
498,20250121,CUST_238,FP3034,ST005,32,12500,405816.6879596352,7500
499,20250614,CUST_287,FP3012,ST026,835,23000,19194256.933357194,14000
500,20250306,CUST_192,FP3046,ST009,63,12000,759240.1455882613,7000
501,20250318,CUST_266,FP3030,ST007,49,51500,2511219.900166776,35000
502,20250119,CUST_077,FP3010,ST002,83,30500,2521939.462640701,23000
503,20250215,CUST_133,FP3027,ST023,109,17000,1856583.1459175658,11000
504,20250103,CUST_235,FP3037,ST001,121,7500,910307.7018169943,4500
505,20250611,CUST_225,FP3048,ST007,244,13000,3169500.844870688,8000
506,20250526,CUST_256,FP3043,ST006,98,13500,1319991.258157433,9000
507,20250507,CUST_294,FP3023,ST003,115,13500,1548533.366898965,8500
508,20250210,CUST_159,FP3005,ST005,65,25000,1623266.751838541,15500
509,20250520,CUST_173,FP3045,ST007,98,13500,1316561.8894078243,8500
510,20250125,CUST_033,FP3047,ST006,33,15000,488885.65116941964,10500
511,20250202,CUST_151,FP3007,ST022,583,22000,12836552.806288112,17000
512,20250526,CUST_200,FP3008,ST010,81,32500,2640043.605951336,23000
513,20250224,CUST_116,FP3032,ST007,146,27500,4022827.9954127963,17000
514,20250313,CUST_076,FP3022,ST025,212,18500,3925359.950054939,11500
515,20250423,CUST_211,FP3031,ST010,41,38500,1563718.1358327144,24500
516,20250408,CUST_055,FP3032,ST005,65,27500,1785593.427022395,17000
517,20250222,CUST_011,FP3050,ST004,52,16500,857755.6986402731,10000
518,20250503,CUST_202,FP3037,ST004,104,7500,779777.9078547937,4500
519,20250201,CUST_260,FP3006,ST001,243,19500,4733600.04944837,13000
520,20250126,CUST_039,FP3026,ST002,41,18000,744178.8578284036,11500
521,20250329,CUST_065,FP3033,ST006,33,28500,928882.7372218973,19000
522,20250216,CUST_240,FP3011,ST003,115,23500,2695595.120157458,17000
523,20250208,CUST_074,FP3032,ST022,146,27500,4011422.7519650348,17000
524,20250301,CUST_108,FP3021,ST009,127,16000,2024640.3882353634,10500
525,20250306,CUST_054,FP3023,ST002,83,13500,1116268.2867426053,8500
526,20250123,CUST_029,FP3047,ST001,61,15000,910307.7018169943,10500
527,20250408,CUST_129,FP3032,ST018,163,27500,4472222.724797003,17000
528,20250221,CUST_270,FP3041,ST009,32,50500,1597567.8063419664,34000
529,20250207,CUST_246,FP3026,ST003,57,18000,1032355.5779326435,11500
530,20250303,CUST_028,FP3014,ST004,208,8500,1767496.5911375324,5500
531,20250425,CUST_263,FP3015,ST009,32,5500,173992.53336397654,4000
532,20250106,CUST_002,FP3024,ST005,32,17000,551910.6956251039,12500
533,20250223,CUST_074,FP3008,ST005,32,32500,1055123.3886950517,23000
534,20250627,CUST_005,FP3035,ST007,146,6500,950850.2534612064,5000
535,20250207,CUST_091,FP3050,ST003,115,16500,1892651.892876513,10000
536,20250306,CUST_263,FP3025,ST005,97,18000,1753128.091985624,12500
537,20250224,CUST_116,FP3002,ST001,243,12000,2912984.645814382,8000
538,20250107,CUST_198,FP3015,ST002,124,5500,682163.9530093699,4000
539,20250516,CUST_150,FP3043,ST002,41,13500,558134.1433713026,9000
540,20250516,CUST_125,FP3042,ST002,41,42500,1757088.9698726195,29000
541,20250317,CUST_127,FP3042,ST010,41,42500,1726182.3577374122,29000
542,20250517,CUST_288,FP3023,ST004,104,13500,1403600.2341386287,8500
543,20250208,CUST_187,FP3028,ST003,229,46000,10552968.129978133,33500
544,20250419,CUST_118,FP3038,ST005,32,11500,373351.3529228644,7000
545,20250130,CUST_246,FP3036,ST010,81,10000,812321.1095234881,7500
546,20250329,CUST_161,FP3048,ST006,98,13000,1271102.693040491,8000
547,20250407,CUST_187,FP3046,ST003,57,12000,688237.0519550956,7000
548,20250515,CUST_292,FP3028,ST004,52,46000,2391318.9174213675,33500
549,20250218,CUST_099,FP3002,ST007,98,12000,1170277.235029177,8000
550,20250509,CUST_179,FP3012,ST005,162,23000,3733513.529228644,14000
551,20250613,CUST_188,FP3007,ST024,880,22000,19358497.885822468,17000
552,20250507,CUST_148,FP3029,ST005,32,29500,957727.3835847391,22000
553,20250529,CUST_064,FP3043,ST003,57,13500,774266.6834494825,9000
554,20250126,CUST_269,FP3039,ST008,63,10000,628028.4747458386,6000
555,20250618,CUST_147,FP3037,ST006,33,7500,244442.82558470982,4500
556,20250220,CUST_184,FP3041,ST001,121,50500,6129405.192234429,34000
557,20250412,CUST_179,FP3027,ST008,63,17000,1067648.4070679257,11000
558,20250223,CUST_029,FP3049,ST010,122,22500,2741583.744641772,16000
559,20250228,CUST_195,FP3038,ST002,83,11500,950895.2072251823,7000
560,20250319,CUST_245,FP3021,ST004,52,16000,831763.10171178,10500
561,20250114,CUST_221,FP3029,ST008,63,29500,1852684.0005002238,22000
562,20250103,CUST_119,FP3039,ST008,63,10000,628028.4747458386,6000
563,20250610,CUST_219,FP3041,ST016,237,50500,11950083.11785343,34000
564,20250417,CUST_123,FP3041,ST029,125,50500,6317500.086554189,34000
565,20250521,CUST_158,FP3001,ST005,97,11500,1120054.0587685932,7000
566,20250513,CUST_001,FP3018,ST004,52,42500,2209370.7389219156,25500
567,20250115,CUST_166,FP3041,ST011,387,50500,19532882.477684237,34000
568,20250411,CUST_192,FP3006,ST004,52,19500,1013711.2802112319,13000
569,20250330,CUST_174,FP3045,ST003,57,13500,774266.6834494825,8500
570,20250212,CUST_099,FP3016,ST002,165,6000,992238.477104538,4500
571,20250503,CUST_255,FP3003,ST005,162,20000,3246533.503677082,13500
572,20250117,CUST_250,FP3004,ST010,162,17000,2761891.7723798594,10000
573,20250201,CUST_261,FP3001,ST010,41,11500,467084.6379760056,7000
574,20250130,CUST_024,FP3008,ST006,98,32500,3177756.7326012277,23000
575,20250330,CUST_203,FP3045,ST010,41,13500,548316.7489283545,8500
576,20250419,CUST_264,FP3020,ST008,63,14500,910641.288381466,10500
577,20250215,CUST_226,FP3033,ST006,33,28500,928882.7372218973,19000
578,20250219,CUST_137,FP3020,ST003,57,14500,831619.7711124072,10500
579,20250602,CUST_179,FP3011,ST005,32,23500,762935.3733641142,17000
580,20250611,CUST_114,FP3004,ST009,32,17000,537795.1031250184,10000
581,20250505,CUST_284,FP3021,ST008,314,16000,5024227.797966708,10500
582,20250417,CUST_109,FP3013,ST007,146,12500,1828558.1797330892,8000
583,20250513,CUST_295,FP3038,ST008,63,11500,722232.7459577144,7000
584,20250406,CUST_233,FP3013,ST025,212,12500,2652270.2365236073,8000
585,20250617,CUST_046,FP3005,ST025,212,25000,5304540.473047215,15500
586,20250617,CUST_145,FP3006,ST003,115,19500,2236770.418854061,13000
587,20250421,CUST_270,FP3025,ST003,57,18000,1032355.5779326435,12500
588,20250308,CUST_185,FP3041,ST005,32,50500,1639499.4193569263,34000
589,20250509,CUST_300,FP3002,ST007,49,12000,585138.6175145885,8000
590,20250301,CUST_085,FP3040,ST003,57,70500,4043392.680236187,41500
591,20250617,CUST_056,FP3033,ST005,65,28500,1850524.0970959365,19000
592,20250530,CUST_045,FP3031,ST007,98,38500,3754639.462385277,24500
593,20250424,CUST_066,FP3019,ST002,41,30500,1260969.7313203504,21500
594,20250129,CUST_062,FP3049,ST019,643,22500,14456924.126924975,16000
595,20250217,CUST_228,FP3026,ST001,61,18000,1092369.242180393,11500
596,20250306,CUST_297,FP3042,ST003,172,42500,7312518.677022891,29000
597,20250320,CUST_230,FP3010,ST006,65,30500,1988134.9814223065,23000
598,20250315,CUST_077,FP3049,ST013,220,22500,4953647.990913375,16000
599,20250222,CUST_248,FP3018,ST006,65,42500,2770352.023293378,25500
600,20250214,CUST_010,FP3008,ST006,33,32500,1059252.2442004092,23000
601,20250206,CUST_050,FP3020,ST030,817,14500,11851047.415800992,10500
602,20250626,CUST_160,FP3016,ST007,98,6000,585138.6175145885,4500
603,20250525,CUST_139,FP3045,ST005,97,13500,1314846.068989218,8500
604,20250326,CUST_199,FP3025,ST010,122,18000,2193266.995713418,12500
605,20250425,CUST_128,FP3029,ST012,232,29500,6850265.844178811,22000
606,20250401,CUST_173,FP3026,ST029,250,18000,4503564.41813764,11500
607,20250309,CUST_232,FP3039,ST029,125,10000,1250990.1161493445,6000
608,20250621,CUST_241,FP3028,ST002,41,46000,1901790.4144503647,33500
609,20250204,CUST_151,FP3010,ST005,32,30500,990192.71862151,23000
610,20250624,CUST_090,FP3021,ST001,61,16000,970994.8819381272,10500
611,20250503,CUST_034,FP3045,ST027,393,13500,5298809.936385821,8500
612,20250220,CUST_127,FP3018,ST030,613,42500,26051871.474390112,25500
613,20250223,CUST_297,FP3046,ST007,49,12000,585138.6175145885,7000
614,20250423,CUST_280,FP3003,ST004,156,20000,3119111.631419175,13500
615,20250626,CUST_196,FP3002,ST010,41,12000,487392.66571409284,8000
616,20250221,CUST_048,FP3032,ST003,57,27500,1577209.9107304276,17000
617,20250127,CUST_299,FP3019,ST030,613,30500,18696048.94044467,21500
618,20250517,CUST_134,FP3044,ST029,625,13500,8444183.284008075,9000
619,20250418,CUST_094,FP3016,ST008,188,6000,1130451.2545425093,4500
620,20250225,CUST_282,FP3028,ST005,32,46000,1493405.4116914575,33500
621,20250221,CUST_176,FP3017,ST007,49,49500,2413696.797247678,31000
622,20250129,CUST_236,FP3030,ST003,57,51500,2953684.0146406186,35000
623,20250621,CUST_163,FP3012,ST008,63,23000,1444465.4919154288,14000
624,20250421,CUST_225,FP3045,ST004,104,13500,1403600.2341386287,8500
625,20250205,CUST_034,FP3045,ST006,65,13500,879994.1721049554,8500
626,20250210,CUST_013,FP3042,ST001,61,42500,2579205.1551481504,29000
627,20250604,CUST_035,FP3035,ST005,162,6500,1055123.3886950517,5000
628,20250629,CUST_040,FP3044,ST004,52,13500,701800.1170693144,9000
629,20250619,CUST_189,FP3014,ST005,65,8500,551910.6956251039,5500
630,20250116,CUST_033,FP3003,ST008,188,20000,3768170.8484750316,13500
631,20250316,CUST_034,FP3045,ST002,41,13500,558134.1433713026,8500
632,20250507,CUST_204,FP3050,ST013,220,16500,3632675.1933364756,10000
633,20250121,CUST_033,FP3019,ST010,41,30500,1238789.6920233192,21500
634,20250418,CUST_240,FP3026,ST016,710,18000,12778306.700278914,11500
635,20250525,CUST_157,FP3049,ST005,97,22500,2191410.1149820304,16000
636,20250530,CUST_275,FP3006,ST003,57,19500,1118385.2094270305,13000
637,20250307,CUST_274,FP3026,ST004,52,18000,935733.4894257525,11500
638,20250604,CUST_253,FP3008,ST005,32,32500,1055123.3886950517,23000
639,20250319,CUST_170,FP3034,ST008,63,12500,785035.5934322982,7500
640,20250123,CUST_252,FP3015,ST001,182,5500,1001338.4719986938,4000
641,20250215,CUST_187,FP3019,ST001,121,30500,3701917.98738911,21500
642,20250322,CUST_059,FP3008,ST008,63,32500,2041092.5429239753,23000
643,20250420,CUST_138,FP3023,ST014,122,13500,1652464.7101143799,8500
644,20250210,CUST_223,FP3034,ST008,126,12500,1570071.1868645963,7500
645,20250306,CUST_102,FP3015,ST001,61,5500,333779.49066623126,4000
646,20250418,CUST_068,FP3025,ST008,63,18000,1130451.2545425093,12500
647,20250311,CUST_282,FP3027,ST005,32,17000,551910.6956251039,11000
648,20250622,CUST_012,FP3033,ST005,32,28500,925262.0485479683,19000
649,20250119,CUST_093,FP3007,ST010,81,22000,1787106.4409516738,17000
650,20250529,CUST_265,FP3044,ST003,57,13500,774266.6834494825,9000
651,20250219,CUST_049,FP3013,ST001,61,12500,758589.7515141619,8000
652,20250205,CUST_209,FP3050,ST005,97,16500,1607034.0843201554,10000
653,20250619,CUST_066,FP3004,ST002,83,17000,1405671.1758980956,10000
654,20250411,CUST_131,FP3003,ST006,65,20000,1303695.069785119,13500
655,20250219,CUST_095,FP3040,ST007,98,70500,6875378.755796416,41500
656,20250611,CUST_172,FP3029,ST002,124,29500,3658879.384322984,22000
657,20250131,CUST_210,FP3004,ST001,61,17000,1031682.0620592602,10000
658,20250422,CUST_153,FP3029,ST008,63,29500,1852684.0005002238,22000
659,20250209,CUST_249,FP3022,ST001,182,18500,3368138.496722879,11500
